Invoice Number,Type,Product Code,Product Name,Description,Quantity,Unit Price,Subtotal,Total,Taxes
INV/2025/00601,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00601,out_invoice,,,INV/2025/00601,0.00,0.00,0.00,0.00,
INV/2025/00602,out_invoice,,,"40% Inicio de proyecto Peritaje Informático Forense.
Presupuesto con fecha 24/07/2025",1.00,552.00,552.00,667.92,"{""en_US"": ""21% S""}"
INV/2025/00602,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00602,out_invoice,,,INV/2025/00602,0.00,0.00,0.00,0.00,
INV/2025/00603,out_invoice,,,Inicio proyecto adecuación Protección de Datos,1.00,395.00,395.00,477.95,"{""en_US"": ""21% S""}"
INV/2025/00603,out_invoice,,,INV/2025/00603,0.00,0.00,0.00,0.00,
INV/2025/00603,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00604,out_invoice,,,"Factura correspondiente al curso bonificado:
Curso avanzado sobre las Normas Internas, la Seguridad de la Información y la Protección de Datos (CA)",1.00,150.00,150.00,181.50,"{""en_US"": ""21% S""}"
INV/2025/00604,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00604,out_invoice,,,INV/2025/00604,0.00,0.00,0.00,0.00,
INV/2025/00605,out_invoice,,,"Factura correspondiente al curso bonificado:
(B1) Curso avanzado sobre las Normas Internas, la Seguridad de la Información y la Protección de Datos",4.00,150.00,600.00,726.00,"{""en_US"": ""21% S""}"
INV/2025/00605,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00605,out_invoice,,,INV/2025/00605,0.00,0.00,0.00,0.00,
INV/2025/00606,out_invoice,,,"Factura correspondiente al curso bonificado:
Curso sobre la prevención y el tratamiento del Acoso laboral, sexual y por razón de sexo en el Trabajo (CA)",11.00,90.00,990.00,1197.90,"{""en_US"": ""21% S""}"
INV/2025/00606,out_invoice,,,INV/2025/00606,0.00,0.00,0.00,0.00,
INV/2025/00606,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00607,out_invoice,,,"Factura correspondiente al curso bonificado:
Curso sobre la prevención y el tratamiento del Acoso laboral, sexual y por razón de sexo en el Trabajo",5.00,90.00,450.00,544.50,"{""en_US"": ""21% S""}"
INV/2025/00607,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00607,out_invoice,,,INV/2025/00607,0.00,0.00,0.00,0.00,
INV/2025/00608,out_invoice,,,"Factura correspondiente al curso bonificado:
Gestión Efectiva: Curso sobre la desconexión digital en el entorno laboral de las personas trabajadoras",1.00,30.00,30.00,36.30,"{""en_US"": ""21% S""}"
INV/2025/00608,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00608,out_invoice,,,INV/2025/00608,0.00,0.00,0.00,0.00,
INV/2025/00609,out_invoice,,,"Factura correspondiente al curso bonificado:
Curso avanzado de prevención, detección y respuesta contra fraudes en internet 2024 (es)",2.00,150.00,300.00,363.00,"{""en_US"": ""21% S""}"
INV/2025/00609,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00609,out_invoice,,,INV/2025/00609,0.00,0.00,0.00,0.00,
INV/2025/00610,out_invoice,,,"Factura correspondiente al curso bonificado:
Curso avanzado de prevención, detección y respuesta contra fraudes en internet 2024 (ca)",9.00,150.00,1350.00,1633.50,"{""en_US"": ""21% S""}"
INV/2025/00610,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00610,out_invoice,,,INV/2025/00610,0.00,0.00,0.00,0.00,
INV/2025/00611,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,102.45,102.45,123.96,"{""en_US"": ""21% S""}"
INV/2025/00611,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00611,out_invoice,,,INV/2025/00611,0.00,0.00,0.00,0.00,
INV/2025/00612,out_invoice,,,"Cuota mensual relativos a los servicios de Delegado de Protección de Datos:
Representació com a Delegat de Protecció de Dades (DPD) extern
frente a la Agencia Española de Protección de Datos (AGPD).
Atender las peticiones de la Agencia Española de Protección de Datos.
Consultas ilimitadas en lo referente a las funciones y obligaciones del DPD.",1.00,40.95,40.95,49.55,"{""en_US"": ""21% S""}"
INV/2025/00612,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00612,out_invoice,,,INV/2025/00612,0.00,0.00,0.00,0.00,
INV/2025/00613,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en el RGPD-LOPDGDD",1.00,57.85,57.85,70.00,"{""en_US"": ""21% S""}"
INV/2025/00613,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00613,out_invoice,,,INV/2025/00613,0.00,0.00,0.00,0.00,
INV/2025/00614,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en la LSSI-CE",1.00,19.47,19.47,23.56,"{""en_US"": ""21% S""}"
INV/2025/00614,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00614,out_invoice,,,INV/2025/00614,0.00,0.00,0.00,0.00,
INV/2025/00615,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,15.89,15.89,19.23,"{""en_US"": ""21% S""}"
INV/2025/00615,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00615,out_invoice,,,INV/2025/00615,0.00,0.00,0.00,0.00,
INV/2025/00616,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00616,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00616,out_invoice,,,INV/2025/00616,0.00,0.00,0.00,0.00,
INV/2025/00617,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,40.72,40.72,49.27,"{""en_US"": ""21% S""}"
INV/2025/00617,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00617,out_invoice,,,INV/2025/00617,0.00,0.00,0.00,0.00,
INV/2025/00618,out_invoice,,,"Pagament fraccionat mensual corresponent als següents serveis:
* Adequació al RGPD-LOPDGDD
* Manteniment expert en RGPD-LOPDGDD
* Adequació a la LSSI-CE
* Manteniment expert en LSSI-CE",1.00,42.37,42.37,51.27,"{""en_US"": ""21% S""}"
INV/2025/00618,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00618,out_invoice,,,INV/2025/00618,0.00,0.00,0.00,0.00,
INV/2025/00619,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00619,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00619,out_invoice,,,INV/2025/00619,0.00,0.00,0.00,0.00,
INV/2025/00620,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,21.49,21.49,26.00,"{""en_US"": ""21% S""}"
INV/2025/00620,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00620,out_invoice,,,INV/2025/00620,0.00,0.00,0.00,0.00,
INV/2025/00621,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,21.05,21.05,25.47,"{""en_US"": ""21% S""}"
INV/2025/00621,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00621,out_invoice,,,INV/2025/00621,0.00,0.00,0.00,0.00,
INV/2025/00622,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,31.91,31.91,38.61,"{""en_US"": ""21% S""}"
INV/2025/00622,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00622,out_invoice,,,INV/2025/00622,0.00,0.00,0.00,0.00,
INV/2025/00623,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,12.48,12.48,15.10,"{""en_US"": ""21% S""}"
INV/2025/00623,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00623,out_invoice,,,INV/2025/00623,0.00,0.00,0.00,0.00,
INV/2025/00624,out_invoice,,,"Quota mensual relatius als serveis de:
* Adequació al RGPD i a la LOPDGDD
* Manteniment expert en RGPD i a la LOPDGDD",1.00,30.70,30.70,37.15,"{""en_US"": ""21% S""}"
INV/2025/00624,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00624,out_invoice,,,INV/2025/00624,0.00,0.00,0.00,0.00,
INV/2025/00625,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,15.06,15.06,18.22,"{""en_US"": ""21% S""}"
INV/2025/00625,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00625,out_invoice,,,INV/2025/00625,0.00,0.00,0.00,0.00,
INV/2025/00626,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,38.78,38.78,46.92,"{""en_US"": ""21% S""}"
INV/2025/00626,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00626,out_invoice,,,INV/2025/00626,0.00,0.00,0.00,0.00,
INV/2025/00627,out_invoice,,,"Quota mensual de manteniment integral sobre el
Reglament General de Protecció de Dades",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00627,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00627,out_invoice,,,INV/2025/00627,0.00,0.00,0.00,0.00,
INV/2025/00628,out_invoice,,,"Pagament fraccionat mensual corresponent als següents serveis:
* Adequació al RGPD-LOPDGDD
* Manteniment expert en RGPD-LOPDGDD",1.00,59.45,59.45,71.93,"{""en_US"": ""21% S""}"
INV/2025/00628,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00628,out_invoice,,,INV/2025/00628,0.00,0.00,0.00,0.00,
INV/2025/00629,out_invoice,,,"Pagament fraccionat mensual corresponent als següents serveis:
* Adequació a la LSSI-CE
* Manteniment expert en LSSI-CE",1.00,14.95,14.95,18.09,"{""en_US"": ""21% S""}"
INV/2025/00629,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00629,out_invoice,,,INV/2025/00629,0.00,0.00,0.00,0.00,
INV/2025/00630,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,36.93,36.93,44.69,"{""en_US"": ""21% S""}"
INV/2025/00630,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00630,out_invoice,,,INV/2025/00630,0.00,0.00,0.00,0.00,
INV/2025/00631,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,97.45,97.45,117.91,"{""en_US"": ""21% S""}"
INV/2025/00631,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00631,out_invoice,,,INV/2025/00631,0.00,0.00,0.00,0.00,
INV/2025/00632,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,19.50,19.50,23.60,"{""en_US"": ""21% S""}"
INV/2025/00632,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00632,out_invoice,,,INV/2025/00632,0.00,0.00,0.00,0.00,
INV/2025/00633,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,50.11,50.11,60.63,"{""en_US"": ""21% S""}"
INV/2025/00633,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00633,out_invoice,,,INV/2025/00633,0.00,0.00,0.00,0.00,
INV/2025/00634,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,12.48,12.48,15.10,"{""en_US"": ""21% S""}"
INV/2025/00634,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00634,out_invoice,,,INV/2025/00634,0.00,0.00,0.00,0.00,
INV/2025/00635,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,28.66,28.66,34.68,"{""en_US"": ""21% S""}"
INV/2025/00635,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00635,out_invoice,,,INV/2025/00635,0.00,0.00,0.00,0.00,
INV/2025/00636,out_invoice,,,"Cuota mensual relativos a los servicios del Sistema de Información Interno:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,125.94,125.94,152.39,"{""en_US"": ""21% S""}"
INV/2025/00636,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00636,out_invoice,,,INV/2025/00636,0.00,0.00,0.00,0.00,
INV/2025/00637,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00637,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00637,out_invoice,,,INV/2025/00637,0.00,0.00,0.00,0.00,
INV/2025/00638,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,13.27,13.27,16.06,"{""en_US"": ""21% S""}"
INV/2025/00638,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00638,out_invoice,,,INV/2025/00638,0.00,0.00,0.00,0.00,
INV/2025/00639,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,21.05,21.05,25.47,"{""en_US"": ""21% S""}"
INV/2025/00639,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00639,out_invoice,,,INV/2025/00639,0.00,0.00,0.00,0.00,
INV/2025/00640,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Mantenimiento experto en RGPD-LOPDGDD
* Mantenimiento experto en RGPD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,55.69,55.69,67.38,"{""en_US"": ""21% S""}"
INV/2025/00640,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00640,out_invoice,,,INV/2025/00640,0.00,0.00,0.00,0.00,
INV/2025/00641,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00641,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00641,out_invoice,,,INV/2025/00641,0.00,0.00,0.00,0.00,
INV/2025/00642,out_invoice,,,"Pago fraccionado trimestral correspondiente a los siguientes servicios:
* Auditoría Informática de cumplimiento de la Directiva (UE) 2019/882 y su transposición en España mediante la Ley 11/2023",1.00,33.00,33.00,39.93,"{""en_US"": ""21% S""}"
INV/2025/00642,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00642,out_invoice,,,INV/2025/00642,0.00,0.00,0.00,0.00,
INV/2025/00643,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,39.45,39.45,47.73,"{""en_US"": ""21% S""}"
INV/2025/00643,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00643,out_invoice,,,INV/2025/00643,0.00,0.00,0.00,0.00,
INV/2025/00644,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,12.50,12.50,15.13,"{""en_US"": ""21% S""}"
INV/2025/00644,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00644,out_invoice,,,INV/2025/00644,0.00,0.00,0.00,0.00,
INV/2025/00645,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,47.52,47.52,57.50,"{""en_US"": ""21% S""}"
INV/2025/00645,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00645,out_invoice,,,INV/2025/00645,0.00,0.00,0.00,0.00,
INV/2025/00646,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,32.07,32.07,38.80,"{""en_US"": ""21% S""}"
INV/2025/00646,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00646,out_invoice,,,INV/2025/00646,0.00,0.00,0.00,0.00,
INV/2025/00647,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00647,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00647,out_invoice,,,INV/2025/00647,0.00,0.00,0.00,0.00,
INV/2025/00648,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00648,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00648,out_invoice,,,INV/2025/00648,0.00,0.00,0.00,0.00,
INV/2025/00649,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,33.39,33.39,40.40,"{""en_US"": ""21% S""}"
INV/2025/00649,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00649,out_invoice,,,INV/2025/00649,0.00,0.00,0.00,0.00,
INV/2025/00650,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,50.11,50.11,60.63,"{""en_US"": ""21% S""}"
INV/2025/00650,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00650,out_invoice,,,INV/2025/00650,0.00,0.00,0.00,0.00,
INV/2025/00651,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento LSSI-CE",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00651,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00651,out_invoice,,,INV/2025/00651,0.00,0.00,0.00,0.00,
INV/2025/00652,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,47.66,47.66,57.67,"{""en_US"": ""21% S""}"
INV/2025/00652,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00652,out_invoice,,,INV/2025/00652,0.00,0.00,0.00,0.00,
INV/2025/00653,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,129.09,129.09,156.20,"{""en_US"": ""21% S""}"
INV/2025/00653,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00653,out_invoice,,,INV/2025/00653,0.00,0.00,0.00,0.00,
INV/2025/00654,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00654,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00654,out_invoice,,,INV/2025/00654,0.00,0.00,0.00,0.00,
INV/2025/00655,out_invoice,,,"Mantenimiento integral sobre el RGPD
Mantenimiento integral sobre la LOPDGDD",1.00,21.08,21.08,25.51,"{""en_US"": ""21% S""}"
INV/2025/00655,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00655,out_invoice,,,INV/2025/00655,0.00,0.00,0.00,0.00,
INV/2025/00656,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,25.36,25.36,30.69,"{""en_US"": ""21% S""}"
INV/2025/00656,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00656,out_invoice,,,INV/2025/00656,0.00,0.00,0.00,0.00,
INV/2025/00657,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,26.36,26.36,31.90,"{""en_US"": ""21% S""}"
INV/2025/00657,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00657,out_invoice,,,INV/2025/00657,0.00,0.00,0.00,0.00,
INV/2025/00658,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,42.23,42.23,51.10,"{""en_US"": ""21% S""}"
INV/2025/00658,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00658,out_invoice,,,INV/2025/00658,0.00,0.00,0.00,0.00,
INV/2025/00659,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,35.31,35.31,42.73,"{""en_US"": ""21% S""}"
INV/2025/00659,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00659,out_invoice,,,INV/2025/00659,0.00,0.00,0.00,0.00,
INV/2025/00660,out_invoice,,,"Cuota mensual relativos a los servicios de Delegado de Protección de Datos:
Representación como Delegado de Protecció de Datos (DPD) externo
frente a la Agencia Española de Protección de Datos (AGPD).
Atender las peticiones de la Agencia Española de Protección de Datos.
Consultas ilimitadas en lo referente a las funciones y obligaciones del DPD.
(Contrato servicios firmado 01/06/2024)",1.00,67.60,67.60,81.80,"{""en_US"": ""21% S""}"
INV/2025/00660,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00660,out_invoice,,,INV/2025/00660,0.00,0.00,0.00,0.00,
INV/2025/00661,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,92.20,92.20,111.56,"{""en_US"": ""21% S""}"
INV/2025/00661,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00661,out_invoice,,,INV/2025/00661,0.00,0.00,0.00,0.00,
INV/2025/00662,out_invoice,,,"Cuota mensual relativos a los servicios de Delegado de Protección de Datos:
Representación como Delegado de Protección de Datos (DPD) externo
frente a la Agencia Española de Protección de Datos (AGPD).
Atender las peticiones de la Agencia Española de Protección de Datos.
Consultas ilimitadas en lo referente a las funciones y obligaciones del DPD.",1.00,40.95,40.95,49.55,"{""en_US"": ""21% S""}"
INV/2025/00662,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00662,out_invoice,,,INV/2025/00662,0.00,0.00,0.00,0.00,
INV/2025/00663,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en el RGPD y en&nbsp;la LOPDGDD",1.00,97.84,97.84,118.39,"{""en_US"": ""21% S""}"
INV/2025/00663,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00663,out_invoice,,,INV/2025/00663,0.00,0.00,0.00,0.00,
INV/2025/00664,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en la LSSI-CE",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00664,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00664,out_invoice,,,INV/2025/00664,0.00,0.00,0.00,0.00,
INV/2025/00665,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,110.65,110.65,133.89,"{""en_US"": ""21% S""}"
INV/2025/00665,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00665,out_invoice,,,INV/2025/00665,0.00,0.00,0.00,0.00,
INV/2025/00666,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,89.45,89.45,108.23,"{""en_US"": ""21% S""}"
INV/2025/00666,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,14.50,14.50,17.55,"{""en_US"": ""21% S""}"
INV/2025/00666,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00666,out_invoice,,,INV/2025/00666,0.00,0.00,0.00,0.00,
